date,time,qty.dispensed,ili.rate,drug.shortages,drug.rcs,season,temperature,humidity,weather,timestamp,month
7/30/2024,18:00,8,0.5,0,83,Summer,71.4,50,clear,2024-07-30 18:00:00,7
7/31/2024,0:00,15,0.1,0,88,Summer,82.2,46,clear,2024-07-31 00:00:00,7
7/31/2024,6:00,14,0.2,1,133,Summer,89.0,55,clouds,2024-07-31 06:00:00,7
7/31/2024,12:00,18,0.7,0,115,Summer,78.1,33,clear,2024-07-31 12:00:00,7
7/31/2024,18:00,11,1.1,1,105,Summer,77.6,52,clouds,2024-07-31 18:00:00,7
8/1/2024,0:00,23,0.7,0,117,Summer,100.7,30,clear,2024-08-01 00:00:00,8
8/1/2024,6:00,11,0.1,0,82,Summer,75.7,61,clouds,2024-08-01 06:00:00,8
8/1/2024,12:00,10,0.5,0,125,Summer,84.9,45,clear,2024-08-01 12:00:00,8
8/1/2024,18:00,13,0.1,0,78,Summer,82.1,46,clear,2024-08-01 18:00:00,8
8/2/2024,0:00,10,0.8,0,88,Summer,75.0,56,clouds,2024-08-02 00:00:00,8
8/2/2024,6:00,9,0.4,0,112,Summer,74.7,66,rain,2024-08-02 06:00:00,8
8/2/2024,12:00,14,0.3,0,123,Summer,83.2,52,clear,2024-08-02 12:00:00,8
8/2/2024,18:00,12,0.7,0,115,Summer,92.3,57,clouds,2024-08-02 18:00:00,8
8/3/2024,0:00,8,0.4,0,95,Summer,83.5,69,rain,2024-08-03 00:00:00,8
8/3/2024,6:00,12,0.2,0,137,Summer,68.3,33,clear,2024-08-03 06:00:00,8
8/3/2024,12:00,10,0.3,0,91,Summer,75.0,52,clear,2024-08-03 12:00:00,8
8/3/2024,18:00,18,1.0,0,148,Summer,74.0,47,clouds,2024-08-03 18:00:00,8
8/4/2024,0:00,14,0.1,0,122,Summer,79.5,60,clouds,2024-08-04 00:00:00,8
8/4/2024,6:00,12,0.3,0,96,Summer,90.3,40,clear,2024-08-04 06:00:00,8
8/4/2024,12:00,14,0.7,0,130,Summer,66.8,87,rain,2024-08-04 12:00:00,8
8/4/2024,18:00,13,0.9,0,128,Summer,68.3,68,rain,2024-08-04 18:00:00,8
8/5/2024,0:00,9,0.4,0,145,Summer,76.1,47,clear,2024-08-05 00:00:00,8
8/5/2024,6:00,12,0.2,0,86,Summer,66.8,45,clear,2024-08-05 06:00:00,8
8/5/2024,12:00,13,0.5,0,108,Summer,68.3,59,clouds,2024-08-05 12:00:00,8
8/5/2024,18:00,13,0.1,0,89,Summer,70.2,88,rain,2024-08-05 18:00:00,8
8/6/2024,0:00,9,0.8,0,89,Summer,78.4,42,clouds,2024-08-06 00:00:00,8
8/6/2024,6:00,12,0.2,0,114,Summer,76.7,62,rain,2024-08-06 06:00:00,8
8/6/2024,12:00,17,0.9,0,86,Summer,83.2,59,clouds,2024-08-06 12:00:00,8
8/6/2024,18:00,16,0.5,0,137,Summer,81.5,45,clear,2024-08-06 18:00:00,8
8/7/2024,0:00,5,0.4,0,127,Summer,86.2,46,clouds,2024-08-07 00:00:00,8
8/7/2024,6:00,23,0.6,0,119,Summer,79.9,41,clouds,2024-08-07 06:00:00,8
8/7/2024,12:00,13,0.4,0,84,Summer,79.9,54,clouds,2024-08-07 12:00:00,8
8/7/2024,18:00,10,0.1,0,123,Summer,81.1,30,clear,2024-08-07 18:00:00,8
8/8/2024,0:00,12,0.4,0,101,Summer,55.2,47,clear,2024-08-08 00:00:00,8
8/8/2024,6:00,17,0.4,0,133,Summer,90.5,48,clear,2024-08-08 06:00:00,8
8/8/2024,12:00,7,0.5,0,107,Summer,70.3,38,clear,2024-08-08 12:00:00,8
8/8/2024,18:00,7,0.2,0,112,Summer,77.0,52,clear,2024-08-08 18:00:00,8
8/9/2024,0:00,20,0.5,0,108,Summer,65.5,38,clear,2024-08-09 00:00:00,8
8/9/2024,6:00,13,0.8,0,103,Summer,70.8,68,rain,2024-08-09 06:00:00,8
8/9/2024,12:00,9,0.4,0,97,Summer,70.9,75,rain,2024-08-09 12:00:00,8
8/9/2024,18:00,14,0.6,0,103,Summer,73.6,54,clouds,2024-08-09 18:00:00,8
8/10/2024,0:00,10,0.5,0,89,Summer,72.9,52,clear,2024-08-10 00:00:00,8
8/10/2024,6:00,14,0.4,0,121,Summer,71.8,53,clouds,2024-08-10 06:00:00,8
8/10/2024,12:00,8,0.6,0,93,Summer,74.3,52,clear,2024-08-10 12:00:00,8
8/10/2024,18:00,11,0.3,0,114,Summer,80.3,52,clouds,2024-08-10 18:00:00,8
8/11/2024,0:00,16,0.6,1,122,Summer,73.3,71,rain,2024-08-11 00:00:00,8
8/11/2024,6:00,8,0.3,0,122,Summer,67.2,36,clear,2024-08-11 06:00:00,8
8/11/2024,12:00,14,0.7,0,104,Summer,82.6,46,clouds,2024-08-11 12:00:00,8
8/11/2024,18:00,9,0.7,0,138,Summer,61.6,73,rain,2024-08-11 18:00:00,8
8/12/2024,0:00,11,0.8,0,99,Summer,71.4,39,clear,2024-08-12 00:00:00,8
8/12/2024,6:00,12,0.1,0,97,Summer,82.2,39,clear,2024-08-12 06:00:00,8
8/12/2024,12:00,13,0.3,0,106,Summer,83.7,66,clouds,2024-08-12 12:00:00,8
8/12/2024,18:00,17,0.6,0,103,Summer,90.3,35,clear,2024-08-12 18:00:00,8
8/13/2024,0:00,9,0.8,0,108,Summer,97.8,40,clear,2024-08-13 00:00:00,8
8/13/2024,6:00,15,0.1,0,116,Summer,70.2,63,rain,2024-08-13 06:00:00,8
8/13/2024,12:00,14,0.1,0,129,Summer,73.7,41,clear,2024-08-13 12:00:00,8
8/13/2024,18:00,8,0.5,0,104,Summer,76.7,47,clear,2024-08-13 18:00:00,8
8/14/2024,0:00,10,0.2,0,100,Summer,88.1,39,clear,2024-08-14 00:00:00,8
8/14/2024,6:00,10,0.8,0,99,Summer,68.9,42,clear,2024-08-14 06:00:00,8
8/14/2024,12:00,18,0.7,0,117,Summer,76.6,33,clear,2024-08-14 12:00:00,8
8/14/2024,18:00,11,0.5,0,99,Summer,67.7,51,clouds,2024-08-14 18:00:00,8
8/15/2024,0:00,13,0.5,1,123,Summer,80.2,63,clouds,2024-08-15 00:00:00,8
8/15/2024,6:00,13,0.1,0,106,Summer,87.3,32,clear,2024-08-15 06:00:00,8
8/15/2024,12:00,17,0.1,0,107,Summer,66.2,51,clear,2024-08-15 12:00:00,8
8/15/2024,18:00,15,0.5,1,132,Summer,80.3,35,clear,2024-08-15 18:00:00,8
8/16/2024,0:00,11,0.3,0,118,Summer,93.4,54,clear,2024-08-16 00:00:00,8
8/16/2024,6:00,5,0.2,0,117,Summer,80.6,47,clear,2024-08-16 06:00:00,8
8/16/2024,12:00,10,0.3,0,105,Summer,73.6,59,clouds,2024-08-16 12:00:00,8
8/16/2024,18:00,12,0.9,0,103,Summer,75.0,48,clouds,2024-08-16 18:00:00,8
8/17/2024,0:00,11,0.9,0,103,Summer,85.9,44,clouds,2024-08-17 00:00:00,8
8/17/2024,6:00,5,0.2,0,82,Summer,89.3,43,clouds,2024-08-17 06:00:00,8
8/17/2024,12:00,7,0.1,0,75,Summer,70.6,70,rain,2024-08-17 12:00:00,8
8/17/2024,18:00,11,0.5,0,87,Summer,83.4,66,clouds,2024-08-17 18:00:00,8
8/18/2024,0:00,9,1.0,0,110,Summer,66.5,33,clear,2024-08-18 00:00:00,8
8/18/2024,6:00,13,0.1,1,98,Summer,79.0,44,clear,2024-08-18 06:00:00,8
8/18/2024,12:00,9,0.1,1,112,Summer,84.7,79,rain,2024-08-18 12:00:00,8
8/18/2024,18:00,14,0.4,0,121,Summer,66.4,33,clear,2024-08-18 18:00:00,8
8/19/2024,0:00,12,1.0,0,131,Summer,73.4,39,clear,2024-08-19 00:00:00,8
8/19/2024,6:00,14,0.7,0,120,Summer,73.6,45,clear,2024-08-19 06:00:00,8
8/19/2024,12:00,18,0.7,0,129,Summer,79.7,41,clouds,2024-08-19 12:00:00,8
8/19/2024,18:00,15,0.7,0,107,Summer,74.7,35,clear,2024-08-19 18:00:00,8
8/20/2024,0:00,9,0.1,0,104,Summer,77.0,53,clear,2024-08-20 00:00:00,8
8/20/2024,6:00,19,0.1,0,144,Summer,78.2,33,clear,2024-08-20 06:00:00,8
8/20/2024,12:00,20,0.8,0,116,Summer,80.3,67,clouds,2024-08-20 12:00:00,8
8/20/2024,18:00,11,0.3,0,129,Summer,83.2,83,rain,2024-08-20 18:00:00,8
8/21/2024,0:00,13,0.5,0,107,Summer,84.3,48,clear,2024-08-21 00:00:00,8
8/21/2024,6:00,11,0.5,0,124,Summer,67.9,69,rain,2024-08-21 06:00:00,8
8/21/2024,12:00,19,0.6,0,108,Summer,99.3,44,clear,2024-08-21 12:00:00,8
8/21/2024,18:00,15,0.9,0,121,Summer,78.6,55,clouds,2024-08-21 18:00:00,8
8/22/2024,0:00,9,0.3,0,121,Summer,79.7,56,clouds,2024-08-22 00:00:00,8
8/22/2024,6:00,9,0.1,0,110,Summer,65.9,53,clear,2024-08-22 06:00:00,8
8/22/2024,12:00,9,0.1,0,88,Summer,93.4,47,clear,2024-08-22 12:00:00,8
8/22/2024,18:00,12,0.5,0,94,Summer,79.4,38,clear,2024-08-22 18:00:00,8
8/23/2024,0:00,9,0.6,0,103,Summer,80.2,31,clear,2024-08-23 00:00:00,8
8/23/2024,6:00,10,0.5,0,93,Summer,71.0,66,clouds,2024-08-23 06:00:00,8
8/23/2024,12:00,7,0.3,0,100,Summer,75.8,69,rain,2024-08-23 12:00:00,8
8/23/2024,18:00,7,0.5,0,109,Summer,64.8,84,rain,2024-08-23 18:00:00,8
8/24/2024,0:00,9,1.1,0,122,Summer,74.5,61,rain,2024-08-24 00:00:00,8
8/24/2024,6:00,13,0.7,0,117,Summer,68.7,40,clear,2024-08-24 06:00:00,8
8/24/2024,12:00,18,0.7,1,125,Summer,78.1,50,clouds,2024-08-24 12:00:00,8
8/24/2024,18:00,9,0.1,0,126,Summer,82.8,78,rain,2024-08-24 18:00:00,8
8/25/2024,0:00,12,0.8,0,79,Summer,73.3,50,clear,2024-08-25 00:00:00,8
8/25/2024,6:00,13,0.3,0,110,Summer,69.3,79,rain,2024-08-25 06:00:00,8
8/25/2024,12:00,10,0.1,0,127,Summer,70.4,34,clear,2024-08-25 12:00:00,8
8/25/2024,18:00,14,0.1,0,89,Summer,83.9,83,rain,2024-08-25 18:00:00,8
8/26/2024,0:00,9,0.5,0,87,Summer,79.4,42,clear,2024-08-26 00:00:00,8
8/26/2024,6:00,15,0.7,0,134,Summer,81.9,32,clear,2024-08-26 06:00:00,8
8/26/2024,12:00,14,0.6,0,127,Summer,84.8,52,clouds,2024-08-26 12:00:00,8
8/26/2024,18:00,9,0.2,0,108,Summer,74.3,78,rain,2024-08-26 18:00:00,8
8/27/2024,0:00,11,0.1,0,117,Summer,77.5,63,clouds,2024-08-27 00:00:00,8
8/27/2024,6:00,16,0.6,0,107,Summer,86.3,42,clouds,2024-08-27 06:00:00,8
8/27/2024,12:00,6,0.3,0,112,Summer,78.1,73,rain,2024-08-27 12:00:00,8
8/27/2024,18:00,13,0.4,0,114,Summer,71.7,63,rain,2024-08-27 18:00:00,8
8/28/2024,0:00,13,0.5,0,110,Summer,75.7,33,clear,2024-08-28 00:00:00,8
8/28/2024,6:00,13,0.2,0,122,Summer,62.6,60,rain,2024-08-28 06:00:00,8
8/28/2024,12:00,12,0.4,0,106,Summer,75.5,62,clouds,2024-08-28 12:00:00,8
8/28/2024,18:00,16,0.9,0,102,Summer,88.9,41,clear,2024-08-28 18:00:00,8
8/29/2024,0:00,14,0.5,0,107,Summer,78.6,47,clouds,2024-08-29 00:00:00,8
8/29/2024,6:00,13,0.4,0,133,Summer,76.0,41,clouds,2024-08-29 06:00:00,8
8/29/2024,12:00,15,0.5,0,102,Summer,81.5,59,clouds,2024-08-29 12:00:00,8
8/29/2024,18:00,8,0.1,0,102,Summer,70.4,85,rain,2024-08-29 18:00:00,8
8/30/2024,0:00,13,0.6,0,129,Summer,72.4,89,rain,2024-08-30 00:00:00,8
8/30/2024,6:00,7,0.8,0,116,Summer,76.0,54,clear,2024-08-30 06:00:00,8
8/30/2024,12:00,13,0.2,0,141,Summer,72.9,52,clouds,2024-08-30 12:00:00,8
8/30/2024,18:00,13,0.4,0,126,Summer,87.5,45,clear,2024-08-30 18:00:00,8
8/31/2024,0:00,11,0.5,0,113,Summer,72.6,41,clear,2024-08-31 00:00:00,8
8/31/2024,6:00,8,0.1,0,121,Summer,69.8,89,rain,2024-08-31 06:00:00,8
8/31/2024,12:00,13,0.7,0,105,Summer,77.4,45,clear,2024-08-31 12:00:00,8
8/31/2024,18:00,6,1.0,0,110,Summer,79.3,50,clouds,2024-08-31 18:00:00,8
9/1/2024,0:00,25,1.8,0,112,Fall,28.6,88,snow,2024-09-01 00:00:00,9
9/1/2024,6:00,17,1.9,0,117,Fall,28.5,84,snow,2024-09-01 06:00:00,9
9/1/2024,12:00,18,1.2,0,144,Fall,41.7,31,clear,2024-09-01 12:00:00,9
9/1/2024,18:00,17,1.3,0,122,Fall,62.5,47,clouds,2024-09-01 18:00:00,9
9/2/2024,0:00,13,1.2,0,101,Fall,46.7,59,clouds,2024-09-02 00:00:00,9
9/2/2024,6:00,18,0.6,0,127,Fall,48.2,45,clouds,2024-09-02 06:00:00,9
9/2/2024,12:00,13,0.8,0,103,Fall,53.9,58,clouds,2024-09-02 12:00:00,9
9/2/2024,18:00,9,0.6,0,101,Fall,64.3,81,rain,2024-09-02 18:00:00,9
9/3/2024,0:00,13,0.6,0,150,Fall,53.0,67,clouds,2024-09-03 00:00:00,9
9/3/2024,6:00,9,0.9,0,100,Fall,55.1,72,rain,2024-09-03 06:00:00,9
9/3/2024,12:00,13,0.7,0,74,Fall,53.3,49,clear,2024-09-03 12:00:00,9
9/3/2024,18:00,11,0.1,0,93,Fall,61.6,70,rain,2024-09-03 18:00:00,9
9/4/2024,0:00,9,0.6,0,96,Fall,64.2,47,clear,2024-09-04 00:00:00,9
9/4/2024,6:00,22,0.7,0,110,Fall,43.4,43,clouds,2024-09-04 06:00:00,9
9/4/2024,12:00,16,0.8,0,131,Fall,49.1,85,rain,2024-09-04 12:00:00,9
9/4/2024,18:00,18,0.6,0,131,Fall,60.6,41,clear,2024-09-04 18:00:00,9
9/5/2024,0:00,15,0.8,0,141,Fall,48.8,50,clear,2024-09-05 00:00:00,9
9/5/2024,6:00,8,0.6,0,91,Fall,52.2,71,rain,2024-09-05 06:00:00,9
9/5/2024,12:00,12,0.9,0,111,Fall,60.3,85,rain,2024-09-05 12:00:00,9
9/5/2024,18:00,13,0.7,0,113,Fall,66.6,45,clear,2024-09-05 18:00:00,9
9/6/2024,0:00,10,0.3,0,104,Fall,59.3,89,rain,2024-09-06 00:00:00,9
9/6/2024,6:00,15,0.2,0,144,Fall,60.5,66,clouds,2024-09-06 06:00:00,9
9/6/2024,12:00,13,0.7,0,114,Fall,53.1,68,rain,2024-09-06 12:00:00,9
9/6/2024,18:00,12,0.1,0,117,Fall,68.8,45,clear,2024-09-06 18:00:00,9
9/7/2024,0:00,28,1.2,1,123,Fall,54.2,74,rain,2024-09-07 00:00:00,9
9/7/2024,6:00,17,1.7,0,124,Fall,28.0,93,snow,2024-09-07 06:00:00,9
9/7/2024,12:00,12,0.1,0,138,Fall,64.0,66,clouds,2024-09-07 12:00:00,9
9/7/2024,18:00,11,0.6,0,102,Fall,60.8,44,clear,2024-09-07 18:00:00,9
9/8/2024,0:00,6,0.7,0,117,Fall,53.3,40,clear,2024-09-08 00:00:00,9
9/8/2024,6:00,13,0.8,0,141,Fall,55.9,40,clouds,2024-09-08 06:00:00,9
9/8/2024,12:00,19,1.3,0,118,Fall,37.1,93,snow,2024-09-08 12:00:00,9
9/8/2024,18:00,11,0.4,0,128,Fall,46.8,60,rain,2024-09-08 18:00:00,9
9/9/2024,0:00,13,0.6,0,87,Fall,54.5,68,clouds,2024-09-09 00:00:00,9
9/9/2024,6:00,22,1.9,0,148,Fall,31.7,78,snow,2024-09-09 06:00:00,9
9/9/2024,12:00,26,1.9,0,144,Fall,30.0,72,snow,2024-09-09 12:00:00,9
9/9/2024,18:00,17,1.0,0,109,Fall,74.4,41,clouds,2024-09-09 18:00:00,9
9/10/2024,0:00,16,0.4,0,113,Fall,60.8,82,rain,2024-09-10 00:00:00,9
9/10/2024,6:00,7,0.9,0,83,Fall,61.2,88,rain,2024-09-10 06:00:00,9
9/10/2024,12:00,16,0.3,0,95,Fall,69.3,36,clear,2024-09-10 12:00:00,9
9/10/2024,18:00,15,0.6,1,82,Fall,57.1,77,rain,2024-09-10 18:00:00,9
9/11/2024,0:00,14,0.6,0,98,Fall,72.6,40,clear,2024-09-11 00:00:00,9
9/11/2024,6:00,10,0.4,0,105,Fall,68.1,45,clear,2024-09-11 06:00:00,9
9/11/2024,12:00,9,0.1,0,105,Fall,76.3,51,clear,2024-09-11 12:00:00,9
9/11/2024,18:00,10,0.3,0,108,Fall,60.2,68,rain,2024-09-11 18:00:00,9
9/12/2024,0:00,15,1.0,0,70,Fall,57.1,54,clear,2024-09-12 00:00:00,9
9/12/2024,6:00,19,1.2,1,122,Fall,35.6,90,snow,2024-09-12 06:00:00,9
9/12/2024,12:00,18,0.6,0,134,Fall,57.4,48,clouds,2024-09-12 12:00:00,9
9/12/2024,18:00,9,0.6,0,98,Fall,55.2,83,rain,2024-09-12 18:00:00,9
9/13/2024,0:00,16,1.3,0,112,Fall,44.4,47,clouds,2024-09-13 00:00:00,9
9/13/2024,6:00,15,1.2,0,114,Fall,51.5,85,rain,2024-09-13 06:00:00,9
9/13/2024,12:00,23,1.5,0,124,Fall,28.1,74,snow,2024-09-13 12:00:00,9
9/13/2024,18:00,8,0.3,0,117,Fall,62.7,50,clouds,2024-09-13 18:00:00,9
9/14/2024,0:00,7,0.2,0,132,Fall,59.1,64,rain,2024-09-14 00:00:00,9
9/14/2024,6:00,10,1.2,0,124,Fall,57.5,48,clear,2024-09-14 06:00:00,9
9/14/2024,12:00,10,0.4,0,124,Fall,52.1,59,clouds,2024-09-14 12:00:00,9
9/14/2024,18:00,14,1.0,1,101,Fall,52.0,56,clouds,2024-09-14 18:00:00,9
9/15/2024,0:00,14,0.6,0,133,Fall,61.5,45,clear,2024-09-15 00:00:00,9
9/15/2024,6:00,13,1.0,0,112,Fall,45.0,32,clear,2024-09-15 06:00:00,9
9/15/2024,12:00,13,0.9,0,109,Fall,44.7,48,clear,2024-09-15 12:00:00,9
9/15/2024,18:00,25,1.5,0,91,Fall,55.7,43,clouds,2024-09-15 18:00:00,9
9/16/2024,0:00,14,0.7,0,109,Fall,53.1,64,clouds,2024-09-16 00:00:00,9
9/16/2024,6:00,11,0.7,0,111,Fall,58.2,30,clear,2024-09-16 06:00:00,9
9/16/2024,12:00,13,0.6,0,92,Fall,52.9,52,clear,2024-09-16 12:00:00,9
9/16/2024,18:00,11,0.7,0,106,Fall,48.6,59,clouds,2024-09-16 18:00:00,9
9/17/2024,0:00,19,1.2,0,128,Fall,58.1,66,rain,2024-09-17 00:00:00,9
9/17/2024,6:00,8,0.4,0,92,Fall,72.3,74,rain,2024-09-17 06:00:00,9
9/17/2024,12:00,12,0.1,0,133,Fall,63.1,55,clouds,2024-09-17 12:00:00,9
9/17/2024,18:00,13,0.3,0,108,Fall,69.3,50,clear,2024-09-17 18:00:00,9
9/18/2024,0:00,8,1.3,0,109,Fall,42.9,81,snow,2024-09-18 00:00:00,9
9/18/2024,6:00,18,1.3,0,116,Fall,40.0,72,snow,2024-09-18 06:00:00,9
9/18/2024,12:00,16,0.2,0,84,Fall,57.9,37,clear,2024-09-18 12:00:00,9
9/18/2024,18:00,9,0.5,0,97,Fall,48.0,87,rain,2024-09-18 18:00:00,9
9/19/2024,0:00,12,0.5,0,92,Fall,52.4,78,rain,2024-09-19 00:00:00,9
9/19/2024,6:00,15,1.2,0,82,Fall,58.6,54,clouds,2024-09-19 06:00:00,9
9/19/2024,12:00,12,1.2,0,106,Fall,43.3,87,rain,2024-09-19 12:00:00,9
9/19/2024,18:00,11,0.2,0,102,Fall,58.1,69,clouds,2024-09-19 18:00:00,9
9/20/2024,0:00,13,0.9,0,128,Fall,49.3,42,clear,2024-09-20 00:00:00,9
9/20/2024,6:00,16,0.7,1,113,Fall,58.7,63,clouds,2024-09-20 06:00:00,9
9/20/2024,12:00,8,0.5,0,123,Fall,52.9,71,rain,2024-09-20 12:00:00,9
9/20/2024,18:00,16,0.1,0,116,Fall,63.9,30,clear,2024-09-20 18:00:00,9
9/21/2024,0:00,13,0.6,0,103,Fall,64.8,61,rain,2024-09-21 00:00:00,9
9/21/2024,6:00,13,0.2,0,119,Fall,55.7,32,clear,2024-09-21 06:00:00,9
9/21/2024,12:00,14,1.0,0,129,Fall,64.3,47,clear,2024-09-21 12:00:00,9
9/21/2024,18:00,4,1.2,0,88,Fall,29.8,88,snow,2024-09-21 18:00:00,9
9/22/2024,0:00,17,1.9,0,105,Fall,24.2,72,snow,2024-09-22 00:00:00,9
9/22/2024,6:00,12,0.7,0,116,Fall,52.5,60,clouds,2024-09-22 06:00:00,9
9/22/2024,12:00,15,1.5,1,115,Fall,47.7,48,clouds,2024-09-22 12:00:00,9
9/22/2024,18:00,9,1.5,0,98,Fall,54.0,31,clear,2024-09-22 18:00:00,9
9/23/2024,0:00,12,0.3,0,126,Fall,50.7,78,rain,2024-09-23 00:00:00,9
9/23/2024,6:00,11,0.7,0,117,Fall,64.7,56,clouds,2024-09-23 06:00:00,9
9/23/2024,12:00,18,0.4,0,115,Fall,52.7,54,clear,2024-09-23 12:00:00,9
9/23/2024,18:00,10,0.4,1,113,Fall,67.3,73,rain,2024-09-23 18:00:00,9
9/24/2024,0:00,16,1.6,0,129,Fall,34.7,75,snow,2024-09-24 00:00:00,9
9/24/2024,6:00,8,0.1,0,104,Fall,60.0,72,rain,2024-09-24 06:00:00,9
9/24/2024,12:00,20,0.7,0,139,Fall,55.3,53,clouds,2024-09-24 12:00:00,9
9/24/2024,18:00,8,0.1,0,101,Fall,61.4,51,clear,2024-09-24 18:00:00,9
9/25/2024,0:00,13,0.1,0,117,Fall,67.5,37,clear,2024-09-25 00:00:00,9
9/25/2024,6:00,12,0.7,0,92,Fall,50.1,55,clouds,2024-09-25 06:00:00,9
9/25/2024,12:00,14,0.6,0,135,Fall,51.7,54,clouds,2024-09-25 12:00:00,9
9/25/2024,18:00,17,0.7,0,116,Fall,62.7,40,clear,2024-09-25 18:00:00,9
9/26/2024,0:00,10,0.7,0,130,Fall,51.5,53,clouds,2024-09-26 00:00:00,9
9/26/2024,6:00,18,0.6,1,121,Fall,62.6,48,clear,2024-09-26 06:00:00,9
9/26/2024,12:00,16,0.8,0,129,Fall,59.9,56,clouds,2024-09-26 12:00:00,9
9/26/2024,18:00,8,0.2,0,92,Fall,61.7,43,clear,2024-09-26 18:00:00,9
9/27/2024,0:00,8,0.6,0,107,Fall,64.9,35,clear,2024-09-27 00:00:00,9
9/27/2024,6:00,9,0.4,0,109,Fall,60.0,40,clear,2024-09-27 06:00:00,9
9/27/2024,12:00,13,0.7,0,89,Fall,65.8,40,clouds,2024-09-27 12:00:00,9
9/27/2024,18:00,13,1.1,0,109,Fall,42.2,72,rain,2024-09-27 18:00:00,9
9/28/2024,0:00,11,0.7,0,136,Fall,44.4,60,rain,2024-09-28 00:00:00,9
9/28/2024,6:00,13,0.3,0,115,Fall,66.4,34,clear,2024-09-28 06:00:00,9
9/28/2024,12:00,11,0.4,1,115,Fall,69.3,34,clear,2024-09-28 12:00:00,9
9/28/2024,18:00,16,1.7,0,109,Fall,31.3,87,snow,2024-09-28 18:00:00,9
9/29/2024,0:00,14,1.1,0,113,Fall,55.3,59,clouds,2024-09-29 00:00:00,9
9/29/2024,6:00,14,0.3,0,117,Fall,50.0,44,clouds,2024-09-29 06:00:00,9
9/29/2024,12:00,19,1.0,0,111,Fall,66.6,55,clouds,2024-09-29 12:00:00,9
9/29/2024,18:00,5,0.1,0,115,Fall,65.3,57,clouds,2024-09-29 18:00:00,9
9/30/2024,0:00,19,0.7,0,162,Fall,61.1,84,rain,2024-09-30 00:00:00,9
9/30/2024,6:00,14,0.9,0,124,Fall,56.5,30,clear,2024-09-30 06:00:00,9
9/30/2024,12:00,16,0.8,0,115,Fall,60.1,77,rain,2024-09-30 12:00:00,9
9/30/2024,18:00,10,0.1,0,131,Fall,67.0,57,clouds,2024-09-30 18:00:00,9
10/1/2024,0:00,13,0.7,0,96,Fall,58.7,49,clear,2024-10-01 00:00:00,10
10/1/2024,6:00,10,0.8,0,106,Fall,61.6,45,clear,2024-10-01 06:00:00,10
10/1/2024,12:00,18,1.6,1,115,Fall,34.2,92,snow,2024-10-01 12:00:00,10
10/1/2024,18:00,12,0.2,0,122,Fall,64.4,55,clouds,2024-10-01 18:00:00,10
10/2/2024,0:00,17,0.6,0,126,Fall,52.8,55,clouds,2024-10-02 00:00:00,10
10/2/2024,6:00,7,0.3,0,123,Fall,66.2,61,rain,2024-10-02 06:00:00,10
10/2/2024,12:00,16,1.1,0,127,Fall,59.9,52,clouds,2024-10-02 12:00:00,10
10/2/2024,18:00,24,0.8,0,121,Fall,54.0,36,clear,2024-10-02 18:00:00,10
10/3/2024,0:00,17,0.9,1,121,Fall,59.6,74,rain,2024-10-03 00:00:00,10
10/3/2024,6:00,17,0.7,0,89,Fall,51.5,52,clear,2024-10-03 06:00:00,10
10/3/2024,12:00,12,0.1,0,121,Fall,61.3,72,rain,2024-10-03 12:00:00,10
10/3/2024,18:00,16,0.4,0,104,Fall,52.8,89,rain,2024-10-03 18:00:00,10
10/4/2024,0:00,16,0.8,0,100,Fall,57.6,52,clouds,2024-10-04 00:00:00,10
10/4/2024,6:00,23,1.9,0,107,Fall,30.9,86,snow,2024-10-04 06:00:00,10
10/4/2024,12:00,12,1.0,0,137,Fall,59.9,59,clouds,2024-10-04 12:00:00,10
10/4/2024,18:00,16,1.7,0,124,Fall,22.3,93,snow,2024-10-04 18:00:00,10
10/5/2024,0:00,7,0.7,0,100,Fall,63.1,33,clear,2024-10-05 00:00:00,10
10/5/2024,6:00,27,1.2,0,140,Fall,36.7,72,snow,2024-10-05 06:00:00,10
10/5/2024,12:00,13,0.1,0,126,Fall,64.3,47,clear,2024-10-05 12:00:00,10
10/5/2024,18:00,20,1.0,0,122,Fall,67.1,35,clear,2024-10-05 18:00:00,10
10/6/2024,0:00,9,0.3,0,107,Fall,63.8,40,clear,2024-10-06 00:00:00,10
10/6/2024,6:00,15,0.9,0,117,Fall,53.5,69,rain,2024-10-06 06:00:00,10
10/6/2024,12:00,12,0.3,0,130,Fall,56.7,69,rain,2024-10-06 12:00:00,10
10/6/2024,18:00,17,0.9,0,97,Fall,56.4,37,clear,2024-10-06 18:00:00,10
10/7/2024,0:00,18,1.6,0,106,Fall,57.0,49,clouds,2024-10-07 00:00:00,10
10/7/2024,6:00,23,1.0,0,112,Fall,67.7,36,clear,2024-10-07 06:00:00,10
10/7/2024,12:00,16,0.7,0,106,Fall,54.2,38,clear,2024-10-07 12:00:00,10
10/7/2024,18:00,17,1.2,0,102,Fall,55.0,79,rain,2024-10-07 18:00:00,10
10/8/2024,0:00,10,0.1,1,122,Fall,74.3,33,clear,2024-10-08 00:00:00,10
10/8/2024,6:00,14,0.5,0,115,Fall,51.6,78,rain,2024-10-08 06:00:00,10
10/8/2024,12:00,18,0.5,1,111,Fall,60.6,32,clear,2024-10-08 12:00:00,10
10/8/2024,18:00,10,0.4,0,132,Fall,51.6,54,clear,2024-10-08 18:00:00,10
10/9/2024,0:00,17,1.4,0,114,Fall,28.1,82,snow,2024-10-09 00:00:00,10
